Customer_ID,Subscription_Category,Subscription_Plan,Monthly_Price,Signup_Date,Status
CUST03938,News,Basic,9.99,4/28/2024,Active
CUST03939,Sports,Premium,19.99,3/16/2023,Active
CUST03940,Music,Basic,9.99,1/17/2024,Churned
CUST03941,Education,Basic,9.99,4/14/2024,Churned
CUST03942,Music,Premium,19.99,2/24/2024,Active
CUST03943,Gaming,Premium,19.99,8/5/2022,Active
CUST03944,Sports,Standard,14.99,1/10/2023,Active
CUST03945,Gaming,Standard,14.99,7/13/2022,Active
CUST03946,Education,Standard,14.99,2/11/2023,Active
CUST03947,Music,Premium,19.99,5/5/2024,Active
CUST03948,News,Premium,19.99,4/8/2023,Active
CUST03949,News,Premium,19.99,9/23/2023,Active
CUST03950,News,Premium,19.99,7/18/2022,Active
CUST03951,Education,Standard,14.99,4/21/2022,Active
CUST03952,Sports,Standard,14.99,12/4/2023,Churned
CUST03953,Education,Premium,19.99,8/3/2023,Churned
CUST03954,Gaming,Basic,9.99,4/10/2022,Churned
CUST03955,Music,Standard,14.99,6/11/2024,Active
CUST03956,Sports,Premium,19.99,4/15/2023,Active
CUST03957,Music,Basic,9.99,9/13/2023,Churned
CUST03958,Sports,Standard,14.99,5/3/2023,Churned
CUST03959,Sports,Basic,9.99,5/24/2022,Churned
CUST03960,Education,Basic,9.99,11/29/2022,Active
CUST03961,News,Standard,14.99,3/29/2023,Churned
CUST03962,Music,Basic,9.99,9/14/2022,Active
CUST03963,Sports,Premium,19.99,4/24/2024,Churned
CUST03964,Music,Basic,9.99,9/12/2023,Active
CUST03965,Education,Standard,14.99,1/11/2023,Active
CUST03966,Sports,Premium,19.99,7/15/2023,Churned
CUST03967,Gaming,Basic,9.99,1/13/2023,Active
CUST03968,News,Basic,9.99,4/25/2023,Active
CUST03969,Education,Premium,19.99,8/30/2022,Active
CUST03970,Education,Basic,9.99,3/20/2023,Active
CUST03971,Education,Standard,14.99,10/30/2023,Churned
CUST03972,Gaming,Premium,19.99,8/27/2023,Active
CUST03973,News,Basic,9.99,1/23/2023,Active
CUST03974,Education,Premium,19.99,6/1/2022,Churned
CUST03975,Education,Basic,9.99,11/28/2023,Active
CUST03976,Sports,Basic,9.99,3/12/2022,Active
CUST03977,Gaming,Basic,9.99,3/6/2024,Active
CUST03978,Gaming,Standard,14.99,10/2/2023,Active
CUST03979,Gaming,Premium,19.99,12/16/2022,Churned
CUST03980,Sports,Basic,9.99,1/16/2022,Active
CUST03981,News,Basic,9.99,9/28/2023,Churned
CUST03982,Music,Basic,9.99,10/5/2023,Active
CUST03983,News,Standard,14.99,5/15/2022,Active
CUST03984,Gaming,Basic,9.99,2/28/2023,Active
CUST03985,Music,Standard,14.99,5/19/2022,Active
CUST03986,News,Standard,14.99,3/27/2022,Active
CUST03987,Sports,Basic,9.99,8/12/2023,Active
CUST03988,Sports,Standard,14.99,2/18/2022,Active
CUST03989,Gaming,Premium,19.99,8/13/2023,Active
CUST03990,Education,Basic,9.99,4/21/2023,Active
CUST03991,Gaming,Standard,14.99,2/16/2022,Active
CUST03992,Education,Basic,9.99,1/14/2024,Active
CUST03993,Education,Standard,14.99,9/25/2022,Churned
CUST03994,Education,Basic,9.99,11/19/2023,Churned
CUST03995,Music,Basic,9.99,7/30/2023,Active
CUST03996,Education,Premium,19.99,3/1/2024,Active
CUST03997,Gaming,Standard,14.99,6/5/2024,Churned
CUST03998,Sports,Basic,9.99,1/10/2024,Active
CUST03999,Sports,Premium,19.99,9/10/2022,Churned
CUST04000,Gaming,Basic,9.99,5/3/2023,Active
CUST04001,Education,Premium,19.99,3/21/2024,Active
CUST04002,Education,Standard,14.99,4/30/2023,Active
CUST04003,Music,Premium,19.99,10/11/2023,Active
CUST04004,Gaming,Basic,9.99,2/3/2023,Churned
CUST04005,Music,Standard,14.99,6/9/2024,Active
CUST04006,Sports,Premium,19.99,1/11/2024,Active
CUST04007,Gaming,Premium,19.99,4/28/2022,Active
CUST04008,Gaming,Standard,14.99,7/1/2022,Active
CUST04009,Sports,Premium,19.99,5/2/2022,Active
CUST04010,Gaming,Premium,19.99,5/17/2023,Churned
CUST04011,Education,Basic,9.99,8/6/2022,Active
CUST04012,Sports,Basic,9.99,2/27/2024,Churned
CUST04013,Sports,Premium,19.99,1/31/2022,Active
CUST04014,Gaming,Standard,14.99,4/6/2022,Active
CUST04015,Gaming,Basic,9.99,11/27/2023,Churned
CUST04016,Sports,Basic,9.99,1/16/2024,Churned
CUST04017,Sports,Basic,9.99,7/10/2022,Active
CUST04018,Sports,Premium,19.99,12/12/2023,Churned
CUST04019,Music,Standard,14.99,5/22/2022,Churned
CUST04020,News,Basic,9.99,7/12/2022,Active
CUST04021,Gaming,Standard,14.99,12/17/2022,Active
CUST04022,Gaming,Basic,9.99,12/24/2022,Active
CUST04023,Gaming,Standard,14.99,3/20/2024,Active
CUST04024,News,Basic,9.99,5/12/2023,Active
CUST04025,Gaming,Standard,14.99,7/31/2023,Active
CUST04026,Education,Basic,9.99,5/30/2022,Active
CUST04027,Gaming,Basic,9.99,7/25/2023,Churned
CUST04028,Sports,Premium,19.99,2/2/2024,Active
CUST04029,Music,Standard,14.99,5/30/2022,Active
CUST04030,Sports,Basic,9.99,3/17/2023,Active
CUST04031,Gaming,Premium,19.99,3/8/2022,Churned
CUST04032,Gaming,Standard,14.99,1/30/2022,Active
CUST04033,News,Premium,19.99,1/6/2022,Active
CUST04034,News,Basic,9.99,11/4/2022,Active
CUST04035,Sports,Premium,19.99,3/6/2023,Churned
CUST04036,Gaming,Basic,9.99,4/17/2023,Churned
CUST04037,Sports,Basic,9.99,4/10/2024,Active
CUST04038,Music,Standard,14.99,10/22/2022,Churned
CUST04039,Education,Standard,14.99,1/11/2024,Active
CUST04040,Sports,Standard,14.99,1/8/2024,Churned
CUST04041,Sports,Premium,19.99,7/7/2023,Active
CUST04042,Music,Standard,14.99,1/5/2022,Churned
CUST04043,News,Standard,14.99,4/4/2024,Churned
CUST04044,Gaming,Basic,9.99,4/24/2022,Active
CUST04045,Music,Premium,19.99,5/21/2022,Churned
CUST04046,Music,Standard,14.99,3/22/2024,Active
CUST04047,Education,Basic,9.99,10/27/2022,Churned
CUST04048,Gaming,Basic,9.99,11/11/2023,Active
CUST04049,Education,Basic,9.99,2/17/2022,Active
CUST04050,News,Standard,14.99,10/20/2022,Active
CUST04051,News,Premium,19.99,4/28/2023,Active
CUST04052,Sports,Premium,19.99,4/27/2024,Churned
CUST04053,Gaming,Premium,19.99,3/17/2024,Active
CUST04054,News,Standard,14.99,5/29/2022,Active
CUST04055,Education,Premium,19.99,5/20/2023,Churned
CUST04056,News,Basic,9.99,8/5/2022,Churned
CUST04057,Music,Standard,14.99,6/3/2022,Active
CUST04058,Education,Premium,19.99,5/15/2024,Active
CUST04059,Education,Standard,14.99,12/23/2022,Churned
CUST04060,News,Premium,19.99,5/6/2024,Active
CUST04061,Education,Premium,19.99,4/1/2024,Active
CUST04062,Education,Standard,14.99,9/26/2022,Churned
CUST04063,Education,Premium,19.99,1/20/2024,Active
CUST04064,Sports,Standard,14.99,5/28/2023,Active
CUST04065,Music,Basic,9.99,10/26/2022,Active
CUST04066,Sports,Premium,19.99,3/21/2022,Active
CUST04067,Gaming,Premium,19.99,5/6/2024,Active
CUST04068,Gaming,Standard,14.99,9/22/2023,Churned
CUST04069,Gaming,Standard,14.99,9/10/2023,Active
CUST04070,Sports,Premium,19.99,5/22/2024,Active
CUST04071,Gaming,Premium,19.99,4/25/2022,Active
CUST04072,Sports,Premium,19.99,12/1/2023,Churned
CUST04073,News,Premium,19.99,6/23/2023,Churned
CUST04074,Music,Standard,14.99,2/15/2022,Churned
CUST04075,Gaming,Standard,14.99,2/2/2022,Active
CUST04076,Education,Basic,9.99,9/8/2022,Churned
CUST04077,Sports,Premium,19.99,3/22/2022,Active
CUST04078,Music,Premium,19.99,1/27/2024,Active
CUST04079,Education,Premium,19.99,7/20/2022,Active
CUST04080,Sports,Standard,14.99,6/4/2023,Active
CUST04081,Gaming,Standard,14.99,8/13/2023,Active
CUST04082,Education,Premium,19.99,7/11/2023,Active
CUST04083,Sports,Premium,19.99,11/12/2023,Churned
CUST04084,News,Premium,19.99,6/7/2023,Active
CUST04085,Sports,Basic,9.99,6/12/2023,Active
CUST04086,News,Standard,14.99,2/27/2023,Active
CUST04087,News,Premium,19.99,3/14/2022,Active
CUST04088,News,Basic,9.99,8/12/2023,Active
CUST04089,Sports,Standard,14.99,1/7/2022,Churned
CUST04090,Music,Basic,9.99,9/12/2023,Active
CUST04091,Gaming,Premium,19.99,2/19/2024,Active
CUST04092,Gaming,Basic,9.99,5/4/2022,Active
CUST04093,Sports,Basic,9.99,2/17/2022,Active
CUST04094,Education,Premium,19.99,3/3/2022,Active
CUST04095,Education,Basic,9.99,1/4/2024,Active
CUST04096,Gaming,Premium,19.99,7/15/2022,Churned
CUST04097,Education,Basic,9.99,9/22/2023,Active
CUST04098,News,Premium,19.99,10/18/2022,Active
CUST04099,Sports,Premium,19.99,2/26/2024,Active
CUST04100,Sports,Standard,14.99,3/21/2022,Churned
CUST04101,News,Basic,9.99,6/29/2022,Active
CUST04102,News,Basic,9.99,2/16/2024,Active
CUST04103,News,Premium,19.99,8/28/2023,Active
CUST04104,News,Standard,14.99,10/5/2023,Churned
CUST04105,Gaming,Standard,14.99,12/14/2023,Churned
CUST04106,Music,Basic,9.99,8/3/2022,Active
CUST04107,Music,Premium,19.99,8/7/2023,Active
CUST04108,Music,Premium,19.99,12/18/2022,Active
CUST04109,Education,Premium,19.99,1/16/2023,Active
CUST04110,Gaming,Premium,19.99,3/6/2022,Churned
CUST04111,News,Standard,14.99,8/29/2023,Active
CUST04112,News,Premium,19.99,10/6/2023,Churned
CUST04113,Music,Basic,9.99,11/5/2022,Active
CUST04114,Music,Standard,14.99,1/5/2023,Churned
CUST04115,Gaming,Basic,9.99,9/29/2023,Active
CUST04116,Sports,Basic,9.99,9/25/2023,Active
CUST04117,Education,Premium,19.99,11/20/2023,Churned
CUST04118,Education,Basic,9.99,3/31/2024,Active
CUST04119,News,Premium,19.99,1/14/2022,Active
CUST04120,Sports,Standard,14.99,4/20/2023,Churned
CUST04121,News,Basic,9.99,11/17/2023,Active
CUST04122,Gaming,Premium,19.99,10/28/2022,Churned
CUST04123,Music,Premium,19.99,6/26/2022,Active
CUST04124,Gaming,Basic,9.99,4/17/2023,Active
CUST04125,Sports,Standard,14.99,4/30/2024,Churned
CUST04126,News,Premium,19.99,6/19/2023,Active
CUST04127,Music,Basic,9.99,12/21/2022,Active
CUST04128,Sports,Basic,9.99,10/11/2022,Active
CUST04129,Education,Premium,19.99,4/8/2023,Active
CUST04130,Education,Basic,9.99,2/23/2023,Active
CUST04131,Sports,Basic,9.99,6/29/2023,Active
CUST04132,News,Basic,9.99,1/4/2022,Active
CUST04133,Music,Basic,9.99,11/1/2023,Active
CUST04134,News,Premium,19.99,8/7/2023,Active
CUST04135,News,Basic,9.99,1/27/2022,Active
CUST04136,News,Basic,9.99,6/9/2024,Active
CUST04137,Gaming,Basic,9.99,5/25/2024,Active
CUST04138,News,Premium,19.99,1/2/2023,Churned
CUST04139,Gaming,Basic,9.99,6/9/2023,Active
CUST04140,Sports,Basic,9.99,10/12/2023,Active
CUST04141,Education,Premium,19.99,4/14/2023,Active
CUST04142,Gaming,Standard,14.99,5/11/2022,Active
CUST04143,Gaming,Standard,14.99,8/20/2023,Churned
CUST04144,Sports,Basic,9.99,10/3/2022,Active
CUST04145,Gaming,Basic,9.99,3/20/2024,Active
CUST04146,Music,Basic,9.99,8/5/2023,Active
CUST04147,News,Premium,19.99,2/4/2022,Churned
CUST04148,Education,Basic,9.99,6/6/2023,Active
CUST04149,Education,Basic,9.99,10/27/2023,Active
CUST04150,News,Basic,9.99,8/5/2023,Active
CUST04151,News,Standard,14.99,1/24/2023,Active
CUST04152,Music,Standard,14.99,5/11/2024,Churned
CUST04153,Gaming,Premium,19.99,3/22/2022,Active
CUST04154,Music,Standard,14.99,7/6/2022,Active
CUST04155,Gaming,Premium,19.99,6/6/2023,Active
CUST04156,Gaming,Standard,14.99,5/17/2022,Churned
CUST04157,Music,Basic,9.99,6/6/2023,Active
CUST04158,Music,Basic,9.99,1/29/2024,Active
CUST04159,Music,Basic,9.99,4/7/2022,Active
CUST04160,Music,Standard,14.99,1/23/2023,Churned
CUST04161,News,Premium,19.99,9/13/2023,Active
CUST04162,News,Standard,14.99,11/13/2022,Active
CUST04163,Gaming,Premium,19.99,6/13/2024,Churned
CUST04164,Sports,Premium,19.99,11/29/2022,Active
CUST04165,Gaming,Basic,9.99,1/31/2022,Churned
CUST04166,News,Standard,14.99,2/3/2024,Churned
CUST04167,Sports,Standard,14.99,6/5/2022,Churned
CUST04168,News,Basic,9.99,5/11/2023,Churned
CUST04169,Education,Premium,19.99,9/14/2023,Churned
CUST04170,Music,Basic,9.99,1/21/2024,Active
CUST04171,Education,Basic,9.99,11/29/2023,Active
CUST04172,Music,Basic,9.99,8/16/2022,Churned
CUST04173,News,Basic,9.99,7/12/2022,Churned
CUST04174,News,Standard,14.99,6/7/2024,Active
CUST04175,Sports,Premium,19.99,4/5/2024,Active
CUST04176,Gaming,Basic,9.99,12/31/2022,Churned
CUST04177,Music,Basic,9.99,7/9/2022,Active
CUST04178,Music,Premium,19.99,1/5/2023,Active
CUST04179,Gaming,Premium,19.99,10/28/2022,Active
CUST04180,Gaming,Standard,14.99,12/2/2022,Churned
CUST04181,Education,Standard,14.99,8/12/2022,Active
CUST04182,Music,Premium,19.99,11/3/2023,Active
CUST04183,Music,Premium,19.99,12/7/2022,Active
CUST04184,Gaming,Premium,19.99,7/19/2023,Active
CUST04185,News,Standard,14.99,4/12/2023,Active
CUST04186,Music,Premium,19.99,1/3/2022,Active
CUST04187,Gaming,Standard,14.99,2/13/2022,Active
CUST04188,Education,Standard,14.99,5/21/2023,Churned
CUST04189,Education,Standard,14.99,6/8/2024,Active
CUST04190,Music,Standard,14.99,3/29/2022,Active
CUST04191,Education,Premium,19.99,5/22/2023,Churned
CUST04192,Education,Standard,14.99,1/24/2022,Active
CUST04193,Sports,Standard,14.99,8/4/2023,Active
CUST04194,Education,Standard,14.99,2/5/2022,Churned
CUST04195,Music,Premium,19.99,8/28/2022,Active
CUST04196,Gaming,Premium,19.99,6/12/2023,Active
CUST04197,Sports,Standard,14.99,2/14/2023,Churned
CUST04198,Education,Standard,14.99,7/21/2023,Active
CUST04199,Education,Standard,14.99,6/6/2024,Active
CUST04200,Education,Basic,9.99,6/10/2023,Active
CUST04201,News,Premium,19.99,6/6/2024,Active
CUST04202,Education,Basic,9.99,1/2/2024,Churned
CUST04203,Gaming,Basic,9.99,3/2/2022,Active
CUST04204,Music,Standard,14.99,9/11/2023,Active
CUST04205,Sports,Basic,9.99,5/31/2022,Churned
CUST04206,Music,Standard,14.99,3/3/2022,Active
CUST04207,News,Standard,14.99,11/6/2023,Active
CUST04208,Music,Standard,14.99,3/2/2023,Active
CUST04209,Education,Premium,19.99,12/12/2022,Churned
CUST04210,Sports,Basic,9.99,9/23/2023,Churned
CUST04211,Sports,Premium,19.99,1/17/2023,Active
CUST04212,Education,Standard,14.99,10/25/2023,Churned
CUST04213,Music,Premium,19.99,5/4/2023,Active
CUST04214,News,Premium,19.99,10/24/2022,Active
CUST04215,Education,Standard,14.99,1/16/2023,Active
CUST04216,Gaming,Basic,9.99,5/4/2023,Active
CUST04217,Music,Basic,9.99,12/3/2022,Churned
CUST04218,Sports,Basic,9.99,2/1/2024,Active
CUST04219,Gaming,Basic,9.99,5/9/2024,Churned
CUST04220,Sports,Standard,14.99,3/26/2024,Churned
CUST04221,Education,Standard,14.99,3/26/2023,Active
CUST04222,News,Premium,19.99,8/7/2023,Active
CUST04223,Music,Basic,9.99,8/27/2023,Active
CUST04224,Sports,Standard,14.99,9/12/2023,Churned
CUST04225,Education,Standard,14.99,4/8/2024,Churned
CUST04226,Sports,Basic,9.99,3/13/2024,Churned
CUST04227,Gaming,Premium,19.99,7/3/2023,Active
CUST04228,Gaming,Premium,19.99,8/9/2022,Active
CUST04229,News,Basic,9.99,9/18/2023,Active
CUST04230,Music,Premium,19.99,3/3/2024,Active
CUST04231,Education,Premium,19.99,2/15/2024,Active
CUST04232,Education,Standard,14.99,5/3/2023,Active
CUST04233,Music,Premium,19.99,9/22/2023,Churned
CUST04234,Education,Premium,19.99,12/17/2023,Churned
CUST04235,Sports,Basic,9.99,10/6/2022,Active
CUST04236,Education,Standard,14.99,11/19/2022,Active
CUST04237,Music,Basic,9.99,8/4/2022,Active
CUST04238,Education,Premium,19.99,2/5/2022,Active
CUST04239,Sports,Basic,9.99,6/5/2024,Active
CUST04240,Sports,Standard,14.99,12/8/2022,Active
CUST04241,Gaming,Standard,14.99,4/23/2024,Active
CUST04242,Education,Basic,9.99,4/8/2023,Active
CUST04243,Sports,Basic,9.99,5/8/2023,Active
CUST04244,Music,Standard,14.99,4/2/2022,Active
CUST04245,Music,Standard,14.99,7/29/2023,Active
CUST04246,Sports,Premium,19.99,4/20/2024,Active
CUST04247,Music,Premium,19.99,12/29/2022,Churned
CUST04248,News,Standard,14.99,11/28/2023,Active
CUST04249,Gaming,Premium,19.99,5/5/2022,Active
CUST04250,Gaming,Premium,19.99,1/1/2022,Active
CUST04251,Gaming,Premium,19.99,8/9/2023,Active
CUST04252,Education,Premium,19.99,7/5/2023,Churned
CUST04253,Gaming,Premium,19.99,12/19/2023,Active
CUST04254,Sports,Premium,19.99,6/13/2022,Active
CUST04255,Education,Basic,9.99,3/4/2023,Churned
CUST04256,Music,Standard,14.99,12/6/2023,Churned
CUST04257,Sports,Premium,19.99,12/10/2022,Churned
CUST04258,Education,Basic,9.99,1/7/2023,Churned
CUST04259,News,Standard,14.99,8/19/2022,Active
CUST04260,Gaming,Premium,19.99,7/6/2022,Active
CUST04261,Sports,Standard,14.99,1/8/2022,Active
CUST04262,Sports,Standard,14.99,6/30/2023,Churned
CUST04263,News,Standard,14.99,2/19/2024,Active
CUST04264,Gaming,Basic,9.99,3/8/2024,Churned
CUST04265,Music,Premium,19.99,3/17/2024,Churned
CUST04266,Gaming,Basic,9.99,11/12/2022,Active
CUST04267,Gaming,Premium,19.99,7/12/2023,Active
CUST04268,Education,Basic,9.99,4/29/2024,Churned
CUST04269,Gaming,Premium,19.99,7/16/2023,Churned
CUST04270,Sports,Standard,14.99,5/8/2024,Active
CUST04271,Gaming,Standard,14.99,5/2/2024,Active
CUST04272,News,Standard,14.99,12/13/2022,Active
CUST04273,Gaming,Basic,9.99,2/9/2024,Active
CUST04274,News,Standard,14.99,6/15/2023,Active
CUST04275,Gaming,Premium,19.99,1/7/2022,Active
CUST04276,Sports,Premium,19.99,8/7/2022,Active
CUST04277,Gaming,Standard,14.99,5/3/2024,Active
CUST04278,Education,Premium,19.99,3/19/2022,Active
CUST04279,News,Basic,9.99,2/24/2023,Churned
CUST04280,News,Standard,14.99,2/1/2023,Active
CUST04281,Gaming,Standard,14.99,12/4/2022,Active
CUST04282,Gaming,Basic,9.99,1/10/2023,Churned
CUST04283,Sports,Standard,14.99,6/9/2023,Active
CUST04284,Gaming,Basic,9.99,3/7/2023,Churned
CUST04285,Sports,Standard,14.99,6/3/2024,Churned
CUST04286,Sports,Basic,9.99,6/24/2023,Active
CUST04287,News,Basic,9.99,1/24/2024,Churned
CUST04288,Gaming,Basic,9.99,3/13/2022,Active
CUST04289,News,Basic,9.99,1/26/2024,Active
CUST04290,Education,Standard,14.99,2/2/2023,Churned
CUST04291,Music,Standard,14.99,1/4/2024,Churned
CUST04292,Gaming,Basic,9.99,2/11/2022,Active
CUST04293,Gaming,Standard,14.99,9/17/2023,Active
CUST04294,Music,Basic,9.99,2/20/2023,Churned
CUST04295,Gaming,Basic,9.99,8/10/2023,Active
CUST04296,News,Standard,14.99,12/22/2022,Active
CUST04297,News,Basic,9.99,11/15/2023,Churned
CUST04298,Gaming,Basic,9.99,10/1/2023,Active
CUST04299,Education,Premium,19.99,2/16/2023,Churned
CUST04300,Sports,Premium,19.99,5/21/2022,Active
CUST04301,News,Premium,19.99,10/27/2022,Active
CUST04302,Education,Premium,19.99,11/24/2023,Churned
CUST04303,Gaming,Standard,14.99,8/22/2022,Active
CUST04304,Gaming,Standard,14.99,11/6/2023,Active
CUST04305,Sports,Standard,14.99,4/11/2024,Active
CUST04306,Education,Standard,14.99,3/26/2023,Active
CUST04307,Sports,Premium,19.99,2/16/2024,Churned
CUST04308,News,Premium,19.99,9/4/2023,Churned
CUST04309,Education,Standard,14.99,6/8/2023,Active
CUST04310,Sports,Standard,14.99,8/13/2023,Active
CUST04311,Sports,Premium,19.99,3/3/2022,Active
CUST04312,News,Standard,14.99,10/19/2023,Active
CUST04313,Gaming,Premium,19.99,7/24/2022,Churned
CUST04314,News,Standard,14.99,12/4/2022,Active
CUST04315,News,Standard,14.99,7/5/2022,Active
CUST04316,Music,Standard,14.99,8/2/2023,Active
CUST04317,Gaming,Standard,14.99,8/14/2022,Active
CUST04318,Gaming,Standard,14.99,7/18/2022,Active
CUST04319,Music,Basic,9.99,1/3/2024,Active
CUST04320,Education,Premium,19.99,3/3/2023,Active
CUST04321,News,Standard,14.99,4/6/2024,Active
CUST04322,Music,Standard,14.99,10/3/2023,Active
CUST04323,Sports,Premium,19.99,3/29/2022,Churned
CUST04324,Gaming,Premium,19.99,3/9/2022,Active
CUST04325,Education,Basic,9.99,7/7/2023,Active
CUST04326,Education,Standard,14.99,1/26/2022,Active
CUST04327,News,Premium,19.99,1/1/2024,Churned
CUST04328,Gaming,Basic,9.99,12/28/2023,Active
CUST04329,News,Premium,19.99,6/27/2023,Churned
CUST04330,Gaming,Basic,9.99,6/21/2023,Active
CUST04331,News,Premium,19.99,1/8/2024,Active
CUST04332,Education,Premium,19.99,11/12/2022,Active
CUST04333,News,Basic,9.99,6/14/2022,Active
CUST04334,News,Premium,19.99,1/5/2022,Churned
CUST04335,News,Standard,14.99,12/2/2023,Active
CUST04336,Music,Basic,9.99,5/10/2024,Churned
CUST04337,Sports,Standard,14.99,12/28/2023,Active
CUST04338,News,Premium,19.99,4/30/2023,Active
CUST04339,Gaming,Basic,9.99,12/16/2022,Churned
CUST04340,Gaming,Basic,9.99,8/28/2022,Churned
CUST04341,News,Premium,19.99,9/2/2023,Active
CUST04342,Music,Standard,14.99,12/19/2022,Active
CUST04343,Gaming,Premium,19.99,5/12/2024,Churned
CUST04344,Music,Premium,19.99,8/15/2023,Churned
CUST04345,Education,Basic,9.99,9/29/2023,Active
CUST04346,Gaming,Standard,14.99,4/22/2023,Active
CUST04347,Education,Basic,9.99,11/17/2023,Active
CUST04348,Gaming,Basic,9.99,4/18/2022,Active
CUST04349,Education,Basic,9.99,8/3/2022,Churned
CUST04350,Music,Standard,14.99,2/15/2024,Active
CUST04351,News,Premium,19.99,4/2/2022,Churned
CUST04352,Music,Premium,19.99,6/27/2022,Active
CUST04353,Education,Premium,19.99,1/2/2023,Churned
CUST04354,Gaming,Premium,19.99,12/10/2022,Active
CUST04355,Sports,Premium,19.99,4/7/2024,Active
CUST04356,Gaming,Basic,9.99,1/11/2023,Active
CUST04357,Music,Standard,14.99,9/3/2022,Active
CUST04358,Sports,Standard,14.99,1/20/2024,Active
CUST04359,News,Premium,19.99,4/8/2022,Active
CUST04360,Sports,Standard,14.99,2/9/2024,Churned
CUST04361,Gaming,Basic,9.99,1/25/2024,Churned
CUST04362,Sports,Standard,14.99,4/8/2022,Active
CUST04363,Music,Premium,19.99,5/8/2022,Active
CUST04364,Sports,Premium,19.99,3/19/2024,Active
CUST04365,Sports,Basic,9.99,10/9/2022,Active
CUST04366,Gaming,Standard,14.99,7/26/2022,Churned
CUST04367,Music,Premium,19.99,3/20/2023,Active
CUST04368,Education,Standard,14.99,5/18/2024,Churned
CUST04369,Gaming,Standard,14.99,8/13/2023,Churned
CUST04370,Gaming,Premium,19.99,9/30/2022,Active
CUST04371,News,Standard,14.99,3/1/2023,Active
CUST04372,News,Standard,14.99,7/2/2023,Active
CUST04373,Gaming,Basic,9.99,1/9/2024,Active
CUST04374,Sports,Premium,19.99,6/18/2023,Churned
CUST04375,Gaming,Standard,14.99,6/10/2022,Active
CUST04376,Gaming,Standard,14.99,11/18/2023,Active
CUST04377,Gaming,Standard,14.99,2/25/2023,Active
CUST04378,Education,Basic,9.99,3/16/2022,Active
CUST04379,Sports,Premium,19.99,3/26/2023,Active
CUST04380,Gaming,Standard,14.99,1/7/2024,Churned
CUST04381,News,Premium,19.99,5/24/2022,Churned
CUST04382,News,Premium,19.99,3/4/2024,Churned
CUST04383,Sports,Basic,9.99,2/25/2022,Churned
CUST04384,News,Standard,14.99,12/1/2023,Active
CUST04385,Music,Premium,19.99,10/9/2022,Active
CUST04386,Music,Premium,19.99,2/9/2022,Churned
CUST04387,Music,Basic,9.99,11/16/2022,Churned
CUST04388,Gaming,Basic,9.99,6/10/2023,Active
CUST04389,Sports,Premium,19.99,9/17/2022,Active
CUST04390,Gaming,Standard,14.99,7/19/2022,Active
CUST04391,Education,Basic,9.99,2/2/2024,Churned
CUST04392,Sports,Standard,14.99,5/1/2024,Active
CUST04393,News,Standard,14.99,11/25/2023,Churned
CUST04394,Music,Basic,9.99,4/19/2023,Churned
CUST04395,News,Standard,14.99,1/10/2022,Active
CUST04396,Music,Standard,14.99,8/21/2022,Active
CUST04397,News,Basic,9.99,8/15/2022,Active
CUST04398,Music,Basic,9.99,8/31/2023,Active
CUST04399,Education,Basic,9.99,7/29/2022,Active
CUST04400,Gaming,Standard,14.99,5/4/2024,Active
CUST04401,Sports,Premium,19.99,1/6/2024,Active
CUST04402,Music,Basic,9.99,7/13/2022,Active
CUST04403,News,Standard,14.99,12/10/2022,Active
CUST04404,Education,Standard,14.99,11/4/2022,Active
CUST04405,Music,Premium,19.99,1/5/2024,Active
CUST04406,Gaming,Standard,14.99,2/14/2023,Churned
CUST04407,Education,Basic,9.99,4/2/2024,Active
CUST04408,Sports,Standard,14.99,4/11/2022,Active
CUST04409,Music,Basic,9.99,4/23/2024,Active
CUST04410,Gaming,Basic,9.99,5/26/2024,Active
CUST04411,Gaming,Standard,14.99,11/9/2022,Churned
CUST04412,Sports,Premium,19.99,4/1/2023,Active
CUST04413,Music,Standard,14.99,9/29/2023,Active
CUST04414,Sports,Standard,14.99,5/5/2022,Churned
CUST04415,News,Premium,19.99,2/15/2023,Churned
CUST04416,News,Premium,19.99,4/30/2024,Active
CUST04417,Sports,Premium,19.99,3/10/2023,Active
CUST04418,Gaming,Standard,14.99,5/6/2022,Active
CUST04419,Sports,Premium,19.99,1/15/2023,Active
CUST04420,Sports,Standard,14.99,10/18/2022,Active
CUST04421,Education,Premium,19.99,1/19/2024,Active
CUST04422,News,Basic,9.99,1/9/2023,Active
CUST04423,News,Standard,14.99,11/14/2023,Active
CUST04424,News,Premium,19.99,3/25/2023,Active
CUST04425,Sports,Standard,14.99,1/11/2024,Active
CUST04426,Music,Basic,9.99,3/7/2024,Active
CUST04427,Education,Premium,19.99,2/1/2024,Churned
CUST04428,News,Basic,9.99,5/10/2022,Active
CUST04429,Music,Basic,9.99,5/9/2024,Active
CUST04430,Sports,Standard,14.99,5/5/2024,Active
CUST04431,Education,Premium,19.99,7/24/2023,Active
CUST04432,News,Standard,14.99,12/18/2022,Active
CUST04433,Music,Standard,14.99,12/2/2023,Active
CUST04434,Music,Premium,19.99,8/4/2023,Active
CUST04435,Sports,Premium,19.99,4/1/2022,Active
CUST04436,Music,Basic,9.99,7/14/2023,Active
CUST04437,Music,Premium,19.99,6/19/2023,Active
CUST04438,Music,Standard,14.99,3/28/2022,Active
CUST04439,Music,Standard,14.99,10/29/2023,Active
